"year","species_name","count_corrected","transect_length","Long_LAEA","Lat_LAEA","transect_id","bms_id"
2013,"Species1",4.19047619047619,2847,3434589,3300209,"Site_365","bms_id18"
2014,"Species1",3.125,2847,3434589,3300209,"Site_365","bms_id18"
2015,"Species1",1.47826086956522,2847,3434589,3300209,"Site_365","bms_id18"
2016,"Species1",0.15,2847,3434589,3300209,"Site_365","bms_id18"
2017,"Species1",0.333333333333333,2847,3434589,3300209,"Site_365","bms_id18"
2018,"Species1",1.21052631578947,2847,3434589,3300209,"Site_365","bms_id18"
2019,"Species1",2,2847,3434589,3300209,"Site_365","bms_id18"
2020,"Species1",3.05882352941176,2847,3434589,3300209,"Site_365","bms_id18"
2021,"Species1",0.466666666666667,2847,3434589,3300209,"Site_365","bms_id18"
2017,"Species1",0.411764705882353,4845,3518335,3322421,"Site_366","bms_id18"
2018,"Species1",1.15384615384615,4845,3518335,3322421,"Site_366","bms_id18"
2019,"Species1",1.83333333333333,4845,3518335,3322421,"Site_366","bms_id18"
2020,"Species1",0.533333333333333,4845,3518335,3322421,"Site_366","bms_id18"
2021,"Species1",4.15384615384615,4845,3518335,3322421,"Site_366","bms_id18"
2007,"Species1",0.666666666666667,980,3531496,3164970,"Site_367","bms_id18"
2008,"Species1",0.384615384615385,980,3531496,3164970,"Site_367","bms_id18"
2009,"Species1",0.785714285714286,980,3531496,3164970,"Site_367","bms_id18"
2010,"Species1",0.333333333333333,980,3531496,3164970,"Site_367","bms_id18"
2011,"Species1",0.423076923076923,980,3531496,3164970,"Site_367","bms_id18"
2013,"Species1",1.32,980,3531496,3164970,"Site_367","bms_id18"
2014,"Species1",2.21428571428571,980,3531496,3164970,"Site_367","bms_id18"
2017,"Species1",0.642857142857143,980,3531496,3164970,"Site_367","bms_id18"
2018,"Species1",0.423076923076923,980,3531496,3164970,"Site_367","bms_id18"
2019,"Species1",0.892857142857143,980,3531496,3164970,"Site_367","bms_id18"
2020,"Species1",1.125,980,3531496,3164970,"Site_367","bms_id18"
2021,"Species1",0.481481481481481,980,3531496,3164970,"Site_367","bms_id18"
2008,"Species1",0.608695652173913,2900,3551789,3143053,"Site_368","bms_id18"
2009,"Species1",0.5,2900,3551789,3143053,"Site_368","bms_id18"
2010,"Species1",0.421052631578947,2900,3551789,3143053,"Site_368","bms_id18"
2013,"Species1",0.0833333333333333,3200,3511324,3143835,"Site_369","bms_id18"
2014,"Species1",0.703703703703704,3200,3511324,3143835,"Site_369","bms_id18"
2015,"Species1",1.30769230769231,3200,3511324,3143835,"Site_369","bms_id18"
2016,"Species1",0.24,3200,3511324,3143835,"Site_369","bms_id18"
2017,"Species1",0.653846153846154,3200,3511324,3143835,"Site_369","bms_id18"
2018,"Species1",0.230769230769231,3200,3511324,3143835,"Site_369","bms_id18"
2019,"Species1",0.576923076923077,3200,3511324,3143835,"Site_369","bms_id18"
2020,"Species1",0.75,3200,3511324,3143835,"Site_369","bms_id18"
2021,"Species1",0.4,3200,3511324,3143835,"Site_369","bms_id18"
2013,"Species1",0.875,2535,3522344,3186199,"Site_370","bms_id18"
2014,"Species1",1.33333333333333,2535,3522344,3186199,"Site_370","bms_id18"
2015,"Species1",1.77777777777778,2535,3522344,3186199,"Site_370","bms_id18"
2016,"Species1",0.363636363636364,2535,3522344,3186199,"Site_370","bms_id18"
2017,"Species1",0.65,2535,3522344,3186199,"Site_370","bms_id18"
2018,"Species1",0.958333333333333,2535,3522344,3186199,"Site_370","bms_id18"
2019,"Species1",1,2535,3522344,3186199,"Site_370","bms_id18"
2020,"Species1",1.4375,2535,3522344,3186199,"Site_370","bms_id18"
2021,"Species1",0.727272727272727,2535,3522344,3186199,"Site_370","bms_id18"
2013,"Species1",1.35,1800,3541512,3142180,"Site_371","bms_id18"
2014,"Species1",0.518518518518518,1800,3541512,3142180,"Site_371","bms_id18"
2015,"Species1",0.555555555555556,1800,3541512,3142180,"Site_371","bms_id18"
2016,"Species1",0.259259259259259,1800,3541512,3142180,"Site_371","bms_id18"
2017,"Species1",0.782608695652174,1800,3541512,3142180,"Site_371","bms_id18"
2018,"Species1",0.227272727272727,1800,3541512,3142180,"Site_371","bms_id18"
2019,"Species1",0.315789473684211,1800,3541512,3142180,"Site_371","bms_id18"
2020,"Species1",0,1800,3541512,3142180,"Site_371","bms_id18"
2014,"Species1",2.41666666666667,2660,3511122,3157381,"Site_372","bms_id18"
2015,"Species1",2.64,2660,3511122,3157381,"Site_372","bms_id18"
2016,"Species1",1,2660,3511122,3157381,"Site_372","bms_id18"
2017,"Species1",1.14285714285714,2660,3511122,3157381,"Site_372","bms_id18"
2018,"Species1",1.08695652173913,2660,3511122,3157381,"Site_372","bms_id18"
2019,"Species1",1.08333333333333,2660,3511122,3157381,"Site_372","bms_id18"
2021,"Species1",2.52,2660,3511122,3157381,"Site_372","bms_id18"
2014,"Species1",0.16,2540,3497738,3151678,"Site_373","bms_id18"
2015,"Species1",0.384615384615385,2540,3497738,3151678,"Site_373","bms_id18"
2016,"Species1",0.115384615384615,2540,3497738,3151678,"Site_373","bms_id18"
2017,"Species1",0.148148148148148,2540,3497738,3151678,"Site_373","bms_id18"
2018,"Species1",0,2540,3497738,3151678,"Site_373","bms_id18"
2019,"Species1",0.153846153846154,2540,3497738,3151678,"Site_373","bms_id18"
2020,"Species1",0.15,2540,3497738,3151678,"Site_373","bms_id18"
2021,"Species1",0.44,2540,3497738,3151678,"Site_373","bms_id18"
2011,"Species1",1.66666666666667,962,3544210,3309871,"Site_374","bms_id18"
2012,"Species1",2.16,962,3544210,3309871,"Site_374","bms_id18"
2013,"Species1",4.78571428571429,962,3544210,3309871,"Site_374","bms_id18"
2014,"Species1",7.38461538461539,962,3544210,3309871,"Site_374","bms_id18"
2015,"Species1",8.70833333333333,962,3544210,3309871,"Site_374","bms_id18"
2016,"Species1",4.23809523809524,962,3544210,3309871,"Site_374","bms_id18"
2017,"Species1",4.375,962,3544210,3309871,"Site_374","bms_id18"
2018,"Species1",2.8695652173913,962,3544210,3309871,"Site_374","bms_id18"
2019,"Species1",4.68181818181818,962,3544210,3309871,"Site_374","bms_id18"
2020,"Species1",14.952380952381,962,3544210,3309871,"Site_374","bms_id18"
2021,"Species1",4.65217391304348,962,3544210,3309871,"Site_374","bms_id18"
2012,"Species1",0,1394,3620834,3211456,"Site_375","bms_id18"
2013,"Species1",0.208333333333333,1394,3620834,3211456,"Site_375","bms_id18"
2014,"Species1",0.260869565217391,1394,3620834,3211456,"Site_375","bms_id18"
2015,"Species1",0.576923076923077,1394,3620834,3211456,"Site_375","bms_id18"
2016,"Species1",0,1394,3620834,3211456,"Site_375","bms_id18"
2017,"Species1",0.04,1394,3620834,3211456,"Site_375","bms_id18"
2018,"Species1",0,1394,3620834,3211456,"Site_375","bms_id18"
2010,"Species1",1.10526315789474,1200,3469020,3658573,"Site_376","bms_id18"
2011,"Species1",1.85,1200,3469020,3658573,"Site_376","bms_id18"
2012,"Species1",2.78571428571429,1200,3469020,3658573,"Site_376","bms_id18"
2014,"Species1",1.60869565217391,1200,3469020,3658573,"Site_376","bms_id18"
2015,"Species1",1,1200,3469020,3658573,"Site_376","bms_id18"
2011,"Species1",0.892857142857143,1845,3438880,3729928,"Site_377","bms_id18"
2012,"Species1",0.227272727272727,1845,3438880,3729928,"Site_377","bms_id18"
2013,"Species1",0.166666666666667,1845,3438880,3729928,"Site_377","bms_id18"
2014,"Species1",0.52,1845,3438880,3729928,"Site_377","bms_id18"
2015,"Species1",0.04,1845,3438880,3729928,"Site_377","bms_id18"
2016,"Species1",0,1845,3438880,3729928,"Site_377","bms_id18"
2017,"Species1",1.1,1845,3438880,3729928,"Site_377","bms_id18"
2018,"Species1",0.269230769230769,1845,3438880,3729928,"Site_377","bms_id18"
2019,"Species1",0,1845,3438880,3729928,"Site_377","bms_id18"
2021,"Species1",0.1,1845,3438880,3729928,"Site_377","bms_id18"
2012,"Species1",0,2149,3528185,3731229,"Site_378","bms_id18"
2013,"Species1",0,2149,3528185,3731229,"Site_378","bms_id18"
2014,"Species1",0.25,2149,3528185,3731229,"Site_378","bms_id18"
2015,"Species1",0.0454545454545455,2149,3528185,3731229,"Site_378","bms_id18"
2016,"Species1",0.0454545454545455,2149,3528185,3731229,"Site_378","bms_id18"
2017,"Species1",0,2149,3528185,3731229,"Site_378","bms_id18"
2018,"Species1",0.521739130434783,2149,3528185,3731229,"Site_378","bms_id18"
2019,"Species1",0.375,2149,3528185,3731229,"Site_378","bms_id18"
2021,"Species1",0.285714285714286,2149,3528185,3731229,"Site_378","bms_id18"
2013,"Species1",0.166666666666667,2900,3394677,3809140,"Site_379","bms_id18"
2014,"Species1",0,2900,3394677,3809140,"Site_379","bms_id18"
2015,"Species1",0.2,2900,3394677,3809140,"Site_379","bms_id18"
2016,"Species1",0,2900,3394677,3809140,"Site_379","bms_id18"
2018,"Species1",0,2900,3394677,3809140,"Site_379","bms_id18"
2004,"Species1",0.133333333333333,500,3442604,2974203,"Site_380","bms_id18"
2005,"Species1",0.04,500,3442604,2974203,"Site_380","bms_id18"
2006,"Species1",0,500,3442604,2974203,"Site_380","bms_id18"
2007,"Species1",0.173913043478261,500,3442604,2974203,"Site_380","bms_id18"
2008,"Species1",0.0555555555555556,500,3442604,2974203,"Site_380","bms_id18"
2009,"Species1",0.0526315789473684,500,3442604,2974203,"Site_380","bms_id18"
2011,"Species1",0,500,3442604,2974203,"Site_380","bms_id18"
2013,"Species1",0,500,3442604,2974203,"Site_380","bms_id18"
2014,"Species1",0.416666666666667,500,3442604,2974203,"Site_380","bms_id18"
2015,"Species1",0.136363636363636,500,3442604,2974203,"Site_380","bms_id18"
2016,"Species1",0.153846153846154,500,3442604,2974203,"Site_380","bms_id18"
2017,"Species1",1.12,500,3442604,2974203,"Site_380","bms_id18"
2018,"Species1",0,500,3442604,2974203,"Site_380","bms_id18"
2019,"Species1",0,500,3442604,2974203,"Site_380","bms_id18"
2020,"Species1",0.0666666666666667,500,3442604,2974203,"Site_380","bms_id18"
2021,"Species1",0.333333333333333,500,3442604,2974203,"Site_380","bms_id18"
2004,"Species1",0.0344827586206897,988,3442121,2969708,"Site_381","bms_id18"
2005,"Species1",0.0333333333333333,988,3442121,2969708,"Site_381","bms_id18"
2006,"Species1",0.037037037037037,988,3442121,2969708,"Site_381","bms_id18"
2007,"Species1",0.032258064516129,988,3442121,2969708,"Site_381","bms_id18"
2008,"Species1",0.0740740740740741,988,3442121,2969708,"Site_381","bms_id18"
2009,"Species1",0.0384615384615385,988,3442121,2969708,"Site_381","bms_id18"
2010,"Species1",0,988,3442121,2969708,"Site_381","bms_id18"
2011,"Species1",0.037037037037037,988,3442121,2969708,"Site_381","bms_id18"
2012,"Species1",0.0357142857142857,988,3442121,2969708,"Site_381","bms_id18"
2013,"Species1",0,988,3442121,2969708,"Site_381","bms_id18"
2014,"Species1",0,988,3442121,2969708,"Site_381","bms_id18"
2015,"Species1",0.08,988,3442121,2969708,"Site_381","bms_id18"
2016,"Species1",0.04,988,3442121,2969708,"Site_381","bms_id18"
2017,"Species1",0.259259259259259,988,3442121,2969708,"Site_381","bms_id18"
2018,"Species1",0,988,3442121,2969708,"Site_381","bms_id18"
2019,"Species1",0,988,3442121,2969708,"Site_381","bms_id18"
2020,"Species1",0.0769230769230769,988,3442121,2969708,"Site_381","bms_id18"
2021,"Species1",0.0769230769230769,988,3442121,2969708,"Site_381","bms_id18"
2010,"Species1",0.0555555555555556,979,3441775,2976999,"Site_382","bms_id18"
2012,"Species1",0.0454545454545455,979,3441775,2976999,"Site_382","bms_id18"
2013,"Species1",0,979,3441775,2976999,"Site_382","bms_id18"
2014,"Species1",0.0526315789473684,979,3441775,2976999,"Site_382","bms_id18"
2015,"Species1",0,979,3441775,2976999,"Site_382","bms_id18"
2016,"Species1",0.0526315789473684,979,3441775,2976999,"Site_382","bms_id18"
2017,"Species1",1.46666666666667,979,3441775,2976999,"Site_382","bms_id18"
2018,"Species1",0,979,3441775,2976999,"Site_382","bms_id18"
2019,"Species1",0,979,3441775,2976999,"Site_382","bms_id18"
2020,"Species1",0,979,3441775,2976999,"Site_382","bms_id18"
2021,"Species1",0.0588235294117647,979,3441775,2976999,"Site_382","bms_id18"
2013,"Species1",0,1982,3435597,2972402,"Site_383","bms_id18"
2014,"Species1",0,1982,3435597,2972402,"Site_383","bms_id18"
2015,"Species1",0.28,1982,3435597,2972402,"Site_383","bms_id18"
2016,"Species1",0.153846153846154,1982,3435597,2972402,"Site_383","bms_id18"
2017,"Species1",0.740740740740741,1982,3435597,2972402,"Site_383","bms_id18"
2018,"Species1",0.44,1982,3435597,2972402,"Site_383","bms_id18"
2019,"Species1",0,1982,3435597,2972402,"Site_383","bms_id18"
2020,"Species1",0.0434782608695652,1982,3435597,2972402,"Site_383","bms_id18"
2021,"Species1",0,1982,3435597,2972402,"Site_383","bms_id18"
2014,"Species1",0.181818181818182,640,3446743,2968882,"Site_384","bms_id18"
2015,"Species1",0.0588235294117647,640,3446743,2968882,"Site_384","bms_id18"
2016,"Species1",1.68421052631579,640,3446743,2968882,"Site_384","bms_id18"
2017,"Species1",1.10526315789474,640,3446743,2968882,"Site_384","bms_id18"
2018,"Species1",0.238095238095238,640,3446743,2968882,"Site_384","bms_id18"
2019,"Species1",0.0476190476190476,640,3446743,2968882,"Site_384","bms_id18"
2020,"Species1",0.0588235294117647,640,3446743,2968882,"Site_384","bms_id18"
2021,"Species1",0.0714285714285714,640,3446743,2968882,"Site_384","bms_id18"
2015,"Species1",0.363636363636364,1093,3447432,2967028,"Site_385","bms_id18"
2016,"Species1",0,1093,3447432,2967028,"Site_385","bms_id18"
2017,"Species1",1.95238095238095,1093,3447432,2967028,"Site_385","bms_id18"
2018,"Species1",0.222222222222222,1093,3447432,2967028,"Site_385","bms_id18"
2019,"Species1",0,1093,3447432,2967028,"Site_385","bms_id18"
2020,"Species1",0.111111111111111,1093,3447432,2967028,"Site_385","bms_id18"
2021,"Species1",1,1093,3447432,2967028,"Site_385","bms_id18"
2013,"Species1",0.454545454545455,2544,3434993,3185376,"Site_386","bms_id18"
2014,"Species1",1.83333333333333,2544,3434993,3185376,"Site_386","bms_id18"
2015,"Species1",4,2544,3434993,3185376,"Site_386","bms_id18"
2016,"Species1",1.86363636363636,2544,3434993,3185376,"Site_386","bms_id18"
2017,"Species1",2.04761904761905,2544,3434993,3185376,"Site_386","bms_id18"
2018,"Species1",1.16666666666667,2544,3434993,3185376,"Site_386","bms_id18"
2019,"Species1",3.18181818181818,2544,3434993,3185376,"Site_386","bms_id18"
2020,"Species1",1,2544,3434993,3185376,"Site_386","bms_id18"
2013,"Species1",2.25,3700,3429339,3195261,"Site_387","bms_id18"
2014,"Species1",4.24,3700,3429339,3195261,"Site_387","bms_id18"
2015,"Species1",6,3700,3429339,3195261,"Site_387","bms_id18"
2016,"Species1",7.375,3700,3429339,3195261,"Site_387","bms_id18"
2017,"Species1",7.08333333333333,3700,3429339,3195261,"Site_387","bms_id18"
2018,"Species1",3.20833333333333,3700,3429339,3195261,"Site_387","bms_id18"
2019,"Species1",5.44,3700,3429339,3195261,"Site_387","bms_id18"
2020,"Species1",9.8,3700,3429339,3195261,"Site_387","bms_id18"
2021,"Species1",3.24,3700,3429339,3195261,"Site_387","bms_id18"
2017,"Species1",0.333333333333333,895,3464734,3210513,"Site_388","bms_id18"
2018,"Species1",0.346153846153846,895,3464734,3210513,"Site_388","bms_id18"
2019,"Species1",0.2,895,3464734,3210513,"Site_388","bms_id18"
2020,"Species1",1,895,3464734,3210513,"Site_388","bms_id18"
2021,"Species1",1.26315789473684,895,3464734,3210513,"Site_388","bms_id18"
2015,"Species1",3.5,3390,3610931,3196162,"Site_389","bms_id18"
2016,"Species1",0.6,3390,3610931,3196162,"Site_389","bms_id18"
2017,"Species1",0.88,3390,3610931,3196162,"Site_389","bms_id18"
2018,"Species1",0.647058823529412,3390,3610931,3196162,"Site_389","bms_id18"
2019,"Species1",1,3390,3610931,3196162,"Site_389","bms_id18"
2020,"Species1",1,3390,3610931,3196162,"Site_389","bms_id18"
2021,"Species1",1.2,3390,3610931,3196162,"Site_389","bms_id18"
2016,"Species1",2,3347,3588425,3178169,"Site_390","bms_id18"
2017,"Species1",2.28125,3347,3588425,3178169,"Site_390","bms_id18"
2018,"Species1",0.84,3347,3588425,3178169,"Site_390","bms_id18"
2019,"Species1",1.38461538461538,3347,3588425,3178169,"Site_390","bms_id18"
2020,"Species1",4.22222222222222,3347,3588425,3178169,"Site_390","bms_id18"
2021,"Species1",1.04166666666667,3347,3588425,3178169,"Site_390","bms_id18"
2016,"Species1",0.304347826086957,2953,3623437,3184236,"Site_391","bms_id18"
2017,"Species1",0.470588235294118,2953,3623437,3184236,"Site_391","bms_id18"
2018,"Species1",0.0555555555555556,2953,3623437,3184236,"Site_391","bms_id18"
2019,"Species1",1.05555555555556,2953,3623437,3184236,"Site_391","bms_id18"
2020,"Species1",2.23076923076923,2953,3623437,3184236,"Site_391","bms_id18"
2021,"Species1",1.95,2953,3623437,3184236,"Site_391","bms_id18"
2017,"Species1",0.538461538461538,689,3582174,3162958,"Site_392","bms_id18"
2018,"Species1",0.08,689,3582174,3162958,"Site_392","bms_id18"
2019,"Species1",0.153846153846154,689,3582174,3162958,"Site_392","bms_id18"
2020,"Species1",0.0769230769230769,689,3582174,3162958,"Site_392","bms_id18"
2021,"Species1",0.36,689,3582174,3162958,"Site_392","bms_id18"
2018,"Species1",0.133333333333333,3957,3592807,3179574,"Site_393","bms_id18"
2019,"Species1",0.818181818181818,3957,3592807,3179574,"Site_393","bms_id18"
2019,"Species1",0.6,2400,3593423,3242032,"Site_394","bms_id18"
2021,"Species1",1.53333333333333,2400,3593423,3242032,"Site_394","bms_id18"
2020,"Species1",2.65,2360,3549378,3205275,"Site_395","bms_id18"
2021,"Species1",1.86363636363636,2360,3549378,3205275,"Site_395","bms_id18"
2016,"Species1",0.181818181818182,400,3573398,3372300,"Site_396","bms_id18"
2017,"Species1",0.15,400,3573398,3372300,"Site_396","bms_id18"
2018,"Species1",0.12,400,3573398,3372300,"Site_396","bms_id18"
2019,"Species1",0.333333333333333,400,3573398,3372300,"Site_396","bms_id18"
2020,"Species1",1.28571428571429,400,3573398,3372300,"Site_396","bms_id18"
2016,"Species1",0,802,3546075,3369005,"Site_397","bms_id18"
2017,"Species1",0.0454545454545455,802,3546075,3369005,"Site_397","bms_id18"
2018,"Species1",0.0416666666666667,802,3546075,3369005,"Site_397","bms_id18"
2019,"Species1",0,802,3546075,3369005,"Site_397","bms_id18"
2020,"Species1",0.142857142857143,802,3546075,3369005,"Site_397","bms_id18"
2021,"Species1",0,802,3546075,3369005,"Site_397","bms_id18"
2017,"Species1",0.333333333333333,3143,3544284,3428756,"Site_398","bms_id18"
2018,"Species1",0.571428571428571,3143,3544284,3428756,"Site_398","bms_id18"
2019,"Species1",0.428571428571429,3143,3544284,3428756,"Site_398","bms_id18"
2021,"Species1",0,3143,3544284,3428756,"Site_398","bms_id18"
2017,"Species1",0.695652173913043,2000,3547181,3352053,"Site_399","bms_id18"
2018,"Species1",0.666666666666667,2000,3547181,3352053,"Site_399","bms_id18"
2019,"Species1",4.84210526315789,2000,3547181,3352053,"Site_399","bms_id18"
2021,"Species1",1.95833333333333,2000,3547181,3352053,"Site_399","bms_id18"
2018,"Species1",1.05,1250,3572378,3386960,"Site_400","bms_id18"
2019,"Species1",6.375,1250,3572378,3386960,"Site_400","bms_id18"
2020,"Species1",3.8125,1250,3572378,3386960,"Site_400","bms_id18"
2021,"Species1",2.53846153846154,1250,3572378,3386960,"Site_400","bms_id18"
2017,"Species1",0.5,2998,3531444,3127699,"Site_401","bms_id18"
2017,"Species1",0.230769230769231,2303,3506019,3146036,"Site_402","bms_id18"
2018,"Species1",0.08,2303,3506019,3146036,"Site_402","bms_id18"
2019,"Species1",0.269230769230769,2303,3506019,3146036,"Site_402","bms_id18"
2020,"Species1",0.157894736842105,2303,3506019,3146036,"Site_402","bms_id18"
2021,"Species1",0.12,2303,3506019,3146036,"Site_402","bms_id18"
2020,"Species1",0.142857142857143,1450,3569024,3190633,"Site_403","bms_id18"
2021,"Species1",1.5,1450,3569024,3190633,"Site_403","bms_id18"
2020,"Species1",4.5,2330,3516207,3158772,"Site_404","bms_id18"
2021,"Species1",4.57142857142857,2330,3516207,3158772,"Site_404","bms_id18"
2020,"Species1",0.5,2410,3514977,3129718,"Site_405","bms_id18"
2021,"Species1",4,2410,3514977,3129718,"Site_405","bms_id18"
2009,"Species1",4,2000,3579664,3593340,"Site_406","bms_id18"
2009,"Species1",0,2000,3571418,3213698,"Site_407","bms_id18"
2010,"Species1",0.333333333333333,2000,3571418,3213698,"Site_407","bms_id18"
2011,"Species1",2,2000,3571418,3213698,"Site_407","bms_id18"
2012,"Species1",0,2000,3571418,3213698,"Site_407","bms_id18"
2013,"Species1",0.333333333333333,2000,3571418,3213698,"Site_407","bms_id18"
2014,"Species1",0,2000,3571418,3213698,"Site_407","bms_id18"
2015,"Species1",0,2000,3571418,3213698,"Site_407","bms_id18"
2016,"Species1",0,2000,3571418,3213698,"Site_407","bms_id18"
2017,"Species1",0,2000,3571418,3213698,"Site_407","bms_id18"
2018,"Species1",0,2000,3571418,3213698,"Site_407","bms_id18"
2019,"Species1",0,2000,3571418,3213698,"Site_407","bms_id18"
2009,"Species1",4,2000,3542727,3174788,"Site_408","bms_id18"
2010,"Species1",1,2000,3542727,3174788,"Site_408","bms_id18"
2013,"Species1",0.5,2000,3542727,3174788,"Site_408","bms_id18"
2014,"Species1",8.5,2000,3542727,3174788,"Site_408","bms_id18"
2015,"Species1",17,2000,3542727,3174788,"Site_408","bms_id18"
2016,"Species1",0.333333333333333,2000,3542727,3174788,"Site_408","bms_id18"
2017,"Species1",0,2000,3542727,3174788,"Site_408","bms_id18"
2018,"Species1",0,2000,3542727,3174788,"Site_408","bms_id18"
2019,"Species1",0.5,2000,3542727,3174788,"Site_408","bms_id18"
2021,"Species1",0,2000,3542727,3174788,"Site_408","bms_id18"
2009,"Species1",0,2000,3739551,3293299,"Site_409","bms_id18"
2010,"Species1",0,2000,3739551,3293299,"Site_409","bms_id18"
2011,"Species1",0.5,2000,3739551,3293299,"Site_409","bms_id18"
2012,"Species1",0,2000,3739551,3293299,"Site_409","bms_id18"
2013,"Species1",6,2000,3739551,3293299,"Site_409","bms_id18"
2014,"Species1",8,2000,3739551,3293299,"Site_409","bms_id18"
2015,"Species1",0,2000,3739551,3293299,"Site_409","bms_id18"
2016,"Species1",1.5,2000,3739551,3293299,"Site_409","bms_id18"
2017,"Species1",0,2000,3739551,3293299,"Site_409","bms_id18"
2018,"Species1",0,2000,3739551,3293299,"Site_409","bms_id18"
2009,"Species1",2,2000,3579830,3421580,"Site_410","bms_id18"
2010,"Species1",1.5,2000,3596050,3511321,"Site_411","bms_id18"
2015,"Species1",0,2000,3596050,3511321,"Site_411","bms_id18"
2016,"Species1",0,2000,3596050,3511321,"Site_411","bms_id18"
2017,"Species1",1.5,2000,3596050,3511321,"Site_411","bms_id18"
2018,"Species1",0,2000,3596050,3511321,"Site_411","bms_id18"
2019,"Species1",0,2000,3596050,3511321,"Site_411","bms_id18"
2020,"Species1",1,2000,3596050,3511321,"Site_411","bms_id18"
2021,"Species1",1,2000,3596050,3511321,"Site_411","bms_id18"
2010,"Species1",0,2000,3568684,3349272,"Site_412","bms_id18"
2011,"Species1",0,2000,3568684,3349272,"Site_412","bms_id18"
2012,"Species1",2,2000,3568684,3349272,"Site_412","bms_id18"
2013,"Species1",0,2000,3568684,3349272,"Site_412","bms_id18"
2014,"Species1",4,2000,3568684,3349272,"Site_412","bms_id18"
2012,"Species1",1.5,2000,3496883,3252521,"Site_413","bms_id18"
2013,"Species1",16,2000,3496883,3252521,"Site_413","bms_id18"
2014,"Species1",0.5,2000,3496883,3252521,"Site_413","bms_id18"
2015,"Species1",1,2000,3496883,3252521,"Site_413","bms_id18"
2016,"Species1",1.5,2000,3496883,3252521,"Site_413","bms_id18"
2017,"Species1",0.5,2000,3496883,3252521,"Site_413","bms_id18"
2018,"Species1",1,2000,3496883,3252521,"Site_413","bms_id18"
2019,"Species1",0,2000,3496883,3252521,"Site_413","bms_id18"
2020,"Species1",4,2000,3496883,3252521,"Site_413","bms_id18"
2021,"Species1",2,2000,3496883,3252521,"Site_413","bms_id18"
2009,"Species1",3.5,2000,3624603,3271875,"Site_414","bms_id18"
2009,"Species1",1,2000,3466992,3733265,"Site_415","bms_id18"
2010,"Species1",0,2000,3466992,3733265,"Site_415","bms_id18"
2011,"Species1",0,2000,3466992,3733265,"Site_415","bms_id18"
2012,"Species1",0,2000,3466992,3733265,"Site_415","bms_id18"
2013,"Species1",0,2000,3466992,3733265,"Site_415","bms_id18"
2014,"Species1",0,2000,3466992,3733265,"Site_415","bms_id18"
2016,"Species1",0,2000,3466992,3733265,"Site_415","bms_id18"
2009,"Species1",0,2000,3575780,3535054,"Site_416","bms_id18"
2010,"Species1",0,2000,3575780,3535054,"Site_416","bms_id18"
2011,"Species1",1,2000,3575780,3535054,"Site_416","bms_id18"
2012,"Species1",3,2000,3575780,3535054,"Site_416","bms_id18"
2013,"Species1",1,2000,3575780,3535054,"Site_416","bms_id18"
2014,"Species1",5.5,2000,3575780,3535054,"Site_416","bms_id18"
2015,"Species1",1,2000,3575780,3535054,"Site_416","bms_id18"
2016,"Species1",0.5,2000,3575780,3535054,"Site_416","bms_id18"
2009,"Species1",0,2000,3375971,3249286,"Site_417","bms_id18"
2012,"Species1",0,2000,3375971,3249286,"Site_417","bms_id18"
2013,"Species1",0,2000,3375971,3249286,"Site_417","bms_id18"
2014,"Species1",0,2000,3375971,3249286,"Site_417","bms_id18"
2015,"Species1",0,2000,3375971,3249286,"Site_417","bms_id18"
2016,"Species1",0,2000,3375971,3249286,"Site_417","bms_id18"
2017,"Species1",0,2000,3375971,3249286,"Site_417","bms_id18"
2018,"Species1",0.2,2000,3375971,3249286,"Site_417","bms_id18"
2019,"Species1",0.8,2000,3375971,3249286,"Site_417","bms_id18"
2020,"Species1",0.333333333333333,2000,3375971,3249286,"Site_417","bms_id18"
2021,"Species1",0,2000,3375971,3249286,"Site_417","bms_id18"
2009,"Species1",0.5,2000,3628752,3471279,"Site_418","bms_id18"
2010,"Species1",4.33333333333333,2000,3558201,3663015,"Site_419","bms_id18"
2009,"Species1",2,2000,3654533,3329839,"Site_420","bms_id18"
2009,"Species1",2,2000,3656144,3199615,"Site_421","bms_id18"
2010,"Species1",0.5,2000,3656144,3199615,"Site_421","bms_id18"
2011,"Species1",0,2000,3656144,3199615,"Site_421","bms_id18"
2012,"Species1",3.5,2000,3656144,3199615,"Site_421","bms_id18"
2013,"Species1",5,2000,3656144,3199615,"Site_421","bms_id18"
2014,"Species1",1.5,2000,3656144,3199615,"Site_421","bms_id18"
2015,"Species1",3,2000,3656144,3199615,"Site_421","bms_id18"
2016,"Species1",1,2000,3656144,3199615,"Site_421","bms_id18"
2017,"Species1",1,2000,3656144,3199615,"Site_421","bms_id18"
2018,"Species1",28,2000,3656144,3199615,"Site_421","bms_id18"
2019,"Species1",9.71428571428571,2000,3656144,3199615,"Site_421","bms_id18"
2020,"Species1",9.5,2000,3656144,3199615,"Site_421","bms_id18"
2009,"Species1",3.5,2000,3442137,3166096,"Site_422","bms_id18"
2010,"Species1",2.5,2000,3442137,3166096,"Site_422","bms_id18"
2011,"Species1",2,2000,3442137,3166096,"Site_422","bms_id18"
2012,"Species1",0,2000,3442137,3166096,"Site_422","bms_id18"
2013,"Species1",2,2000,3442137,3166096,"Site_422","bms_id18"
2014,"Species1",1.5,2000,3442137,3166096,"Site_422","bms_id18"
2015,"Species1",1.5,2000,3442137,3166096,"Site_422","bms_id18"
